FARM_DIRY_SNO,FMHS_SNO,WRT_DT,FMHS_CODE,FMHS_ADDR,GRDV_STA_CODE,GRDV_STA_NM,FMWK_CODE,FMWK_NM,ACCM_NM,FMWK_MEMO,FTLZ_NM,SCFD_SNO,SCFD_NM,SMT_QY,ETL_LDG_DT
726978,6904,20201017,F065010,강원도 인제군 서화면 서화리 781-1,10,양호,900,기타작업,,,무기질 인산비료,,,,20201223112426
726978,6904,20201017,F065010,강원도 인제군 서화면 서화리 781-1,10,양호,900,기타작업,,,무기질 가리비료,,,,20201223112426
727045,6904,20201027,F065010,강원도 인제군 서화면 서화리 781-1,10,양호,900,기타작업,,,무기질 질소비료,,,,20201223112426
727045,6904,20201027,F065010,강원도 인제군 서화면 서화리 781-1,10,양호,900,기타작업,,,무기질 인산비료,,,,20201223112426
727045,6904,20201027,F065010,강원도 인제군 서화면 서화리 781-1,10,양호,900,기타작업,,,무기질 가리비료,,,,20201223112426
727049,6904,20201030,F065010,강원도 인제군 서화면 서화리 781-1,10,양호,900,기타작업,,,무기질 질소비료,,,,20201223112426
727049,6904,20201030,F065010,강원도 인제군 서화면 서화리 781-1,10,양호,900,기타작업,,,무기질 인산비료,,,,20201223112426
727049,6904,20201030,F065010,강원도 인제군 서화면 서화리 781-1,10,양호,900,기타작업,,,무기질 가리비료,,,,20201223112426
728313,9399,20201023,F242001,경상남도 창원시 의창구 동읍 가술산남로 404-31,10,양호,392,수확,,,무기질 가리비료,,,,20201223112426
728313,9399,20201023,F242001,경상남도 창원시 의창구 동읍 가술산남로 404-31,10,양호,392,수확,,,무기질 가리비료,,,,20201223112426
728313,9399,20201023,F242001,경상남도 창원시 의창구 동읍 가술산남로 404-31,10,양호,392,수확,,,무기질 인산비료,,,,20201223112426
728313,9399,20201023,F242001,경상남도 창원시 의창구 동읍 가술산남로 404-31,10,양호,392,수확,,,무기질 인산비료,,,,20201223112426
728313,9399,20201023,F242001,경상남도 창원시 의창구 동읍 가술산남로 404-31,10,양호,392,수확,,,무기질 질소비료,,,,20201223112426
728313,9399,20201023,F242001,경상남도 창원시 의창구 동읍 가술산남로 404-31,10,양호,392,수확,,,무기질 질소비료,,,,20201223112426
727033,6904,20201023,F065010,강원도 인제군 서화면 서화리 781-1,10,양호,900,기타작업,,,무기질 질소비료,,,,20201223112426
727033,6904,20201023,F065010,강원도 인제군 서화면 서화리 781-1,10,양호,900,기타작업,,,무기질 인산비료,,,,20201223112426
727033,6904,20201023,F065010,강원도 인제군 서화면 서화리 781-1,10,양호,900,기타작업,,,무기질 가리비료,,,,20201223112426
727039,6904,20201024,F065010,강원도 인제군 서화면 서화리 781-1,10,양호,900,기타작업,,,무기질 질소비료,,,,20201223112426
727039,6904,20201024,F065010,강원도 인제군 서화면 서화리 781-1,10,양호,900,기타작업,,,무기질 인산비료,,,,20201223112426
727039,6904,20201024,F065010,강원도 인제군 서화면 서화리 781-1,10,양호,900,기타작업,,,무기질 가리비료,,,,20201223112426
727041,6904,20201025,F065010,강원도 인제군 서화면 서화리 781-1,10,양호,392,수확,,,무기질 질소비료,,,,20201223112426
727041,6904,20201025,F065010,강원도 인제군 서화면 서화리 781-1,10,양호,392,수확,,,무기질 인산비료,,,,20201223112426
727041,6904,20201025,F065010,강원도 인제군 서화면 서화리 781-1,10,양호,392,수확,,,무기질 가리비료,,,,20201223112426
727043,6904,20201026,F065010,강원도 인제군 서화면 서화리 781-1,10,양호,900,기타작업,,,무기질 질소비료,,,,20201223112426
727043,6904,20201026,F065010,강원도 인제군 서화면 서화리 781-1,10,양호,900,기타작업,,,무기질 인산비료,,,,20201223112426
727043,6904,20201026,F065010,강원도 인제군 서화면 서화리 781-1,10,양호,900,기타작업,,,무기질 가리비료,,,,20201223112426
727047,6904,20201029,F065010,강원도 인제군 서화면 서화리 781-1,10,양호,900,기타작업,,,무기질 질소비료,,,,20201223112426
727047,6904,20201029,F065010,강원도 인제군 서화면 서화리 781-1,10,양호,900,기타작업,,,무기질 인산비료,,,,20201223112426
727047,6904,20201029,F065010,강원도 인제군 서화면 서화리 781-1,10,양호,900,기타작업,,,무기질 가리비료,,,,20201223112426
736556,5215,20201015,F150010,금일로 785,10,양호,900,기타작업,,,복합비료,,,,20201223112426
736590,5209,20201022,F150004,용광로 114번길 103-31,10,양호,900,기타작업,,,복합비료,,,,20201223112426
736596,5211,20201022,F150006,신내로695번길 12-16,10,양호,900,기타작업,,,복합비료,,,,20201223112426
736648,5207,20201029,F150002,삼호리 902,10,양호,900,기타작업,,,복합비료,,,,20201223112426
736654,5208,20201029,F150003,대성로 546-80,10,양호,900,기타작업,,,복합비료,,,,20201223112426
736675,5212,20201029,F150007,신내로 627번길 19-4,10,양호,900,기타작업,,,복합비료,,,,20201223112426
739000,2992,20201004,F125046,대평리 1268-7,10,양호,1009,정식,,,무기질 가리비료,,,,20201223112426
739304,3022,20201009,F125076,신기길 38-2,10,양호,1008,멀칭 피복,,,복합비료,,,,20201223112426
739334,3027,20201001,F125081,동산리 193-9,10,양호,1091,농약살포,,,복합비료,,,,20201223112426
743456,8378,20201015,F210056,충청남도 논산시 성동면 원북길 82-20,10,양호,900,기타작업,,,복합비료,,,,20201223112426
743456,8378,20201015,F210056,충청남도 논산시 성동면 원북길 82-20,10,양호,1006,적엽,,,복합비료,,,,20201223112426
743461,8378,20201018,F210056,충청남도 논산시 성동면 원북길 82-20,10,양호,1006,적엽,,,복합비료,,,,20201223112426
743466,8378,20201020,F210056,충청남도 논산시 성동면 원북길 82-20,10,양호,900,기타작업,,,복합비료,,,,20201223112426
743466,8378,20201020,F210056,충청남도 논산시 성동면 원북길 82-20,10,양호,1091,농약살포,,,복합비료,,,,20201223112426
743466,8378,20201020,F210056,충청남도 논산시 성동면 원북길 82-20,10,양호,1006,적엽,,,복합비료,,,,20201223112426
729188,9339,20201027,F210069,충남 논산시 상월면 석종리 15-20,10,양호,900,기타작업,,,복합비료,,,,20201223112426
729201,9339,20201028,F210069,충남 논산시 상월면 석종리 15-20,10,양호,900,기타작업,,,복합비료,,,,20201223112426
729202,9339,20201029,F210069,충남 논산시 상월면 석종리 15-20,10,양호,900,기타작업,,,복합비료,,,,20201223112426
729203,9339,20201030,F210069,충남 논산시 상월면 석종리 15-20,10,양호,900,기타작업,,,복합비료,,,,20201223112426
729210,9339,20201102,F210069,충남 논산시 상월면 석종리 15-20,10,양호,900,기타작업,,,복합비료,,,,20201223112426
739230,3018,20201005,F125072,신리 279-1,10,양호,1008,멀칭 피복,,,복합비료,,,,20201223112426
743215,8378,20201004,F210056,충청남도 논산시 성동면 원북길 82-20,10,양호,1006,적엽,,,복합비료,,,,20201223112426
743216,8378,20201005,F210056,충청남도 논산시 성동면 원북길 82-20,10,양호,1006,적엽,,,복합비료,,,,20201223112426
743217,8378,20201006,F210056,충청남도 논산시 성동면 원북길 82-20,10,양호,1006,적엽,,,복합비료,,,,20201223112426
743735,9560,20201108,F213068,경상북도 상주시 낙동면 신오1길 5,10,양호,7602,거름 및 비료 뿌리기,,,유기질비료,,,,20201223112426
743735,9560,20201108,F213068,경상북도 상주시 낙동면 신오1길 5,10,양호,7608,물주기,,,유기질비료,,,,20201223112426
743971,9400,20201108,F242002,경상남도 창원시 의창구 동읍 가술산남로 428-38,10,양호,306,가지치기,,,무기질 질소비료,,,,20201223112426
744004,9915,20201029,F248007,진주시 금곡면 검암길 25,10,양호,1006,적엽,,,무기질 질소비료,,,,20201223112426
737760,9915,20201101,F248007,진주시 금곡면 검암길 25,10,양호,1006,적엽,,,무기질 질소비료,,,,20201223112426
728630,9399,20201027,F242001,경상남도 창원시 의창구 동읍 가술산남로 404-31,10,양호,308,착과,,,무기질 질소비료,,,,20201223112426
728630,9399,20201027,F242001,경상남도 창원시 의창구 동읍 가술산남로 404-31,10,양호,308,착과,,,무기질 가리비료,,,,20201223112426
728630,9399,20201027,F242001,경상남도 창원시 의창구 동읍 가술산남로 404-31,10,양호,308,착과,,,무기질 인산비료,,,,20201223112426
728651,9401,20201029,F242003,창원시 의창구 대산면 모산리 874번지,10,양호,308,착과,,,무기질 질소비료,,,,20201223112426
728651,9401,20201029,F242003,창원시 의창구 대산면 모산리 874번지,10,양호,308,착과,,,무기질 인산비료,,,,20201223112426
728651,9401,20201029,F242003,창원시 의창구 대산면 모산리 874번지,10,양호,308,착과,,,무기질 가리비료,,,,20201223112426
739118,3001,20201004,F125055,대평리 1183-6,10,양호,1009,정식,,,무기질 인산비료,,,,20201223112426
743436,8378,20201007,F210056,충청남도 논산시 성동면 원북길 82-20,10,양호,1006,적엽,,,복합비료,,,,20201223112426
736178,8104,20201104,F228004,경상북도 청도군 이서면 대곡길 150,10,양호,5001,접종,,,,,,,20201223112426
738729,8104,20201106,F228004,경상북도 청도군 이서면 대곡길 150,10,양호,5001,접종,,,,,,,20201223112426
739245,9316,20201021,F239002,전라남도 나주시 호수로 10 (빛가람동  빛가람이지더원 아파트),10,양호,5001,접종,,,,,,,20201223112426
739257,9316,20201022,F239002,전라남도 나주시 호수로 10 (빛가람동  빛가람이지더원 아파트),10,양호,5001,접종,,,,,,,20201223112426
739278,9316,20201023,F239002,전라남도 나주시 호수로 10 (빛가람동  빛가람이지더원 아파트),10,양호,5001,접종,,,,,,,20201223112426
739294,9316,20201024,F239002,전라남도 나주시 호수로 10 (빛가람동  빛가람이지더원 아파트),10,양호,5001,접종,,,,,,,20201223112426
739307,9316,20201026,F239002,전라남도 나주시 호수로 10 (빛가람동  빛가람이지더원 아파트),10,양호,5001,접종,,,,,,,20201223112426
739312,9316,20201027,F239002,전라남도 나주시 호수로 10 (빛가람동  빛가람이지더원 아파트),10,양호,5001,접종,,,,,,,20201223112426
739331,9316,20201028,F239002,전라남도 나주시 호수로 10 (빛가람동  빛가람이지더원 아파트),10,양호,5001,접종,,,,,,,20201223112426
727988,8104,20201030,F228004,경상북도 청도군 이서면 대곡길 150,10,양호,5001,접종,,,,,,,20201223112426
728183,9316,20201013,F239002,전라남도 나주시 호수로 10 (빛가람동  빛가람이지더원 아파트),10,양호,5001,접종,,,,,,,20201223112426
736178,8104,20201104,F228004,경상북도 청도군 이서면 대곡길 150,10,양호,5002,입병,,,,,,,20201223112426
739245,9316,20201021,F239002,전라남도 나주시 호수로 10 (빛가람동  빛가람이지더원 아파트),10,양호,5002,입병,,,,,,,20201223112426
739257,9316,20201022,F239002,전라남도 나주시 호수로 10 (빛가람동  빛가람이지더원 아파트),10,양호,5002,입병,,,,,,,20201223112426
739278,9316,20201023,F239002,전라남도 나주시 호수로 10 (빛가람동  빛가람이지더원 아파트),10,양호,5002,입병,,,,,,,20201223112426
739294,9316,20201024,F239002,전라남도 나주시 호수로 10 (빛가람동  빛가람이지더원 아파트),10,양호,5002,입병,,,,,,,20201223112426
739307,9316,20201026,F239002,전라남도 나주시 호수로 10 (빛가람동  빛가람이지더원 아파트),10,양호,5002,입병,,,,,,,20201223112426
739312,9316,20201027,F239002,전라남도 나주시 호수로 10 (빛가람동  빛가람이지더원 아파트),10,양호,5002,입병,,,,,,,20201223112426
739331,9316,20201028,F239002,전라남도 나주시 호수로 10 (빛가람동  빛가람이지더원 아파트),10,양호,5002,입병,,,,,,,20201223112426
728183,9316,20201013,F239002,전라남도 나주시 호수로 10 (빛가람동  빛가람이지더원 아파트),10,양호,5002,입병,,,,,,,20201223112426
736178,8104,20201104,F228004,경상북도 청도군 이서면 대곡길 150,10,양호,5004,포장,,,,,,,20201223112426
738729,8104,20201106,F228004,경상북도 청도군 이서면 대곡길 150,10,양호,5004,포장,,,,,,,20201223112426
739197,9317,20201015,F239003,전라남도 나주시 한빛로 61 (빛가람동  빛가람우미린아파트),10,양호,5004,포장,,,,,,,20201223112426
739217,9317,20201016,F239003,전라남도 나주시 한빛로 61 (빛가람동  빛가람우미린아파트),10,양호,5004,포장,,,,,,,20201223112426
739256,9317,20201021,F239003,전라남도 나주시 한빛로 61 (빛가람동  빛가람우미린아파트),10,양호,5004,포장,,,,,,,20201223112426
739291,9317,20201023,F239003,전라남도 나주시 한빛로 61 (빛가람동  빛가람우미린아파트),10,양호,5004,포장,,,,,,,20201223112426
739302,9317,20201024,F239003,전라남도 나주시 한빛로 61 (빛가람동  빛가람우미린아파트),10,양호,5004,포장,,,,,,,20201223112426
739324,9317,20201027,F239003,전라남도 나주시 한빛로 61 (빛가람동  빛가람우미린아파트),10,양호,5004,포장,,,,,,,20201223112426
739349,9317,20201030,F239003,전라남도 나주시 한빛로 61 (빛가람동  빛가람우미린아파트),10,양호,5004,포장,,,,,,,20201223112426
739353,9317,20201031,F239003,전라남도 나주시 한빛로 61 (빛가람동  빛가람우미린아파트),10,양호,5004,포장,,,,,,,20201223112426
727988,8104,20201030,F228004,경상북도 청도군 이서면 대곡길 150,10,양호,5004,포장,,,,,,,20201223112426
727989,8104,20201101,F228004,경상북도 청도군 이서면 대곡길 150,10,양호,5004,포장,,,,,,,20201223112426
728182,9317,20201012,F239003,전라남도 나주시 한빛로 61 (빛가람동  빛가람우미린아파트),10,양호,5004,포장,,,,,,,20201223112426
728187,9317,20201013,F239003,전라남도 나주시 한빛로 61 (빛가람동  빛가람우미린아파트),10,양호,5004,포장,,,,,,,20201223112426
736178,8104,20201104,F228004,경상북도 청도군 이서면 대곡길 150,10,양호,5005,균긁기,,,,,,,20201223112426
738729,8104,20201106,F228004,경상북도 청도군 이서면 대곡길 150,10,양호,5005,균긁기,,,,,,,20201223112426
739226,9315,20201017,F239001,전라남도 무안군 현경면 오류길 257-5,10,양호,5005,균긁기,,,,,,,20201223112426
739261,9315,20201022,F239001,전라남도 무안군 현경면 오류길 257-5,10,양호,5005,균긁기,,,,,,,20201223112426
739297,9315,20201024,F239001,전라남도 무안군 현경면 오류길 257-5,10,양호,5005,균긁기,,,,,,,20201223112426
739319,9315,20201027,F239001,전라남도 무안군 현경면 오류길 257-5,10,양호,5005,균긁기,,,,,,,20201223112426
739332,9315,20201028,F239001,전라남도 무안군 현경면 오류길 257-5,10,양호,5005,균긁기,,,,,,,20201223112426
727988,8104,20201030,F228004,경상북도 청도군 이서면 대곡길 150,10,양호,5005,균긁기,,,,,,,20201223112426
728186,9315,20201013,F239001,전라남도 무안군 현경면 오류길 257-5,10,양호,5005,균긁기,,,,,,,20201223112426
728191,9315,20201014,F239001,전라남도 무안군 현경면 오류길 257-5,10,양호,5005,균긁기,,,,,,,20201223112426
739869,6887,20201029,F019079,나원리 1283-1,10,양호,7101,정지-전정,,,,,,,20201223112426
743209,7848,20201030,F019083,경상북도 경주시 현곡면 가정무과길 49,10,양호,7101,정지-전정,,,,,,,20201223112426
743325,7437,20201108,F214007,경상남도 진주시 문산읍 동부로326번길 68-3,10,양호,7101,정지-전정,,,,,,,20201223112426
743318,7437,20201107,F214007,경상남도 진주시 문산읍 동부로326번길 68-3,10,양호,7101,정지-전정,,,,,,,20201223112426
734367,7199,20201104,F029087,경기도 양평군 용문면 장대1길 143,10,양호,7102,기비,,,,,,,20201223112426
736178,8104,20201104,F228004,경상북도 청도군 이서면 대곡길 150,10,양호,5092,수확,,,,,,,20201223112426
738729,8104,20201106,F228004,경상북도 청도군 이서면 대곡길 150,10,양호,5092,수확,,,,,,,20201223112426
739197,9317,20201015,F239003,전라남도 나주시 한빛로 61 (빛가람동  빛가람우미린아파트),10,양호,5092,수확,,,,,,,20201223112426
739217,9317,20201016,F239003,전라남도 나주시 한빛로 61 (빛가람동  빛가람우미린아파트),10,양호,5092,수확,,,,,,,20201223112426
739256,9317,20201021,F239003,전라남도 나주시 한빛로 61 (빛가람동  빛가람우미린아파트),10,양호,5092,수확,,,,,,,20201223112426
739291,9317,20201023,F239003,전라남도 나주시 한빛로 61 (빛가람동  빛가람우미린아파트),10,양호,5092,수확,,,,,,,20201223112426
739302,9317,20201024,F239003,전라남도 나주시 한빛로 61 (빛가람동  빛가람우미린아파트),10,양호,5092,수확,,,,,,,20201223112426
739324,9317,20201027,F239003,전라남도 나주시 한빛로 61 (빛가람동  빛가람우미린아파트),10,양호,5092,수확,,,,,,,20201223112426
739349,9317,20201030,F239003,전라남도 나주시 한빛로 61 (빛가람동  빛가람우미린아파트),10,양호,5092,수확,,,,,,,20201223112426
739353,9317,20201031,F239003,전라남도 나주시 한빛로 61 (빛가람동  빛가람우미린아파트),10,양호,5092,수확,,,,,,,20201223112426
727988,8104,20201030,F228004,경상북도 청도군 이서면 대곡길 150,10,양호,5092,수확,,,,,,,20201223112426
727989,8104,20201101,F228004,경상북도 청도군 이서면 대곡길 150,10,양호,5092,수확,,,,,,,20201223112426
728182,9317,20201012,F239003,전라남도 나주시 한빛로 61 (빛가람동  빛가람우미린아파트),10,양호,5092,수확,,,,,,,20201223112426
728187,9317,20201013,F239003,전라남도 나주시 한빛로 61 (빛가람동  빛가람우미린아파트),10,양호,5092,수확,,,,,,,20201223112426
727744,7986,20200721,F102012,전라남도 여수시 소라면 관기길 124,10,양호,303,육묘,,,,,,,20201223112426
727746,7986,20200722,F102012,전라남도 여수시 소라면 관기길 124,10,양호,303,육묘,,,,,,,20201223112426
727748,7986,20200723,F102012,전라남도 여수시 소라면 관기길 124,10,양호,303,육묘,,,,,,,20201223112426
727754,7986,20200727,F102012,전라남도 여수시 소라면 관기길 124,10,양호,303,육묘,,,,,,,20201223112426
733015,9349,20201013,F074021,경상남도 함안군 가야읍 성내남길 186 (휴니온클래식),10,양호,305,유인줄매기 ,,,,,,,20201223112426
733037,9349,20201017,F074021,경상남도 함안군 가야읍 성내남길 186 (휴니온클래식),10,양호,305,유인줄매기 ,,,,,,,20201223112426
733045,9349,20201019,F074021,경상남도 함안군 가야읍 성내남길 186 (휴니온클래식),10,양호,305,유인줄매기 ,,,,,,,20201223112426
733051,9349,20201020,F074021,경상남도 함안군 가야읍 성내남길 186 (휴니온클래식),10,양호,305,유인줄매기 ,,,,,,,20201223112426
733089,9349,20201026,F074021,경상남도 함안군 가야읍 성내남길 186 (휴니온클래식),10,양호,305,유인줄매기 ,,,,,,,20201223112426
733095,9349,20201027,F074021,경상남도 함안군 가야읍 성내남길 186 (휴니온클래식),10,양호,305,유인줄매기 ,,,,,,,20201223112426
733133,9349,20201103,F074021,경상남도 함안군 가야읍 성내남길 186 (휴니온클래식),10,양호,305,유인줄매기 ,,,,,,,20201223112426
733137,9349,20201104,F074021,경상남도 함안군 가야읍 성내남길 186 (휴니온클래식),10,양호,305,유인줄매기 ,,,,,,,20201223112426
727736,7986,20201029,F102012,전라남도 여수시 소라면 관기길 124,10,양호,305,유인줄매기 ,,,,,,,20201223112426
727764,7986,20201005,F102012,전라남도 여수시 소라면 관기길 124,10,양호,305,유인줄매기 ,,,,,,,20201223112426
727766,7986,20201006,F102012,전라남도 여수시 소라면 관기길 124,10,양호,305,유인줄매기 ,,,,,,,20201223112426
727778,7986,20201012,F102012,전라남도 여수시 소라면 관기길 124,10,양호,305,유인줄매기 ,,,,,,,20201223112426
727782,7986,20201014,F102012,전라남도 여수시 소라면 관기길 124,10,양호,305,유인줄매기 ,,,,,,,20201223112426
727960,7986,20200803,F102012,전라남도 여수시 소라면 관기길 124,10,양호,305,유인줄매기 ,,,,,,,20201223112426
727964,7986,20200805,F102012,전라남도 여수시 소라면 관기길 124,10,양호,305,유인줄매기 ,,,,,,,20201223112426
727968,7986,20200731,F102012,전라남도 여수시 소라면 관기길 124,10,양호,305,유인줄매기 ,,,,,,,20201223112426
727970,7986,20200807,F102012,전라남도 여수시 소라면 관기길 124,10,양호,305,유인줄매기 ,,,,,,,20201223112426
735814,896,20201105,F087005,사봉면 방촌리 1217-12,10,양호,305,유인줄매기 ,,,,,,,20201223112426
735818,8473,20201105,F087009,경상남도 합천군 삼가면 일부리 598,10,양호,305,유인줄매기 ,,,,,,,20201223112426
743562,6903,20201002,F065009,강원도 인제군 서화면 금강로 1037-25,10,양호,305,유인줄매기 ,,,,,,,20201223112426
743568,6903,20201008,F065009,강원도 인제군 서화면 금강로 1037-25,10,양호,305,유인줄매기 ,,,,,,,20201223112426
743570,6903,20201009,F065009,강원도 인제군 서화면 금강로 1037-25,10,양호,305,유인줄매기 ,,,,,,,20201223112426
743559,6903,20201001,F065009,강원도 인제군 서화면 금강로 1037-25,10,양호,305,유인줄매기 ,,,,,,,20201223112426
743574,6903,20201012,F065009,강원도 인제군 서화면 금강로 1037-25,10,양호,305,유인줄매기 ,,,,,,,20201223112426
743568,6903,20201008,F065009,강원도 인제군 서화면 금강로 1037-25,10,양호,305,유인줄매기 ,,,,,,,20201223112426
732999,9349,20201010,F074021,경상남도 함안군 가야읍 성내남길 186 (휴니온클래식),10,양호,306,가지치기,,,,,,,20201223112426
733027,9349,20201015,F074021,경상남도 함안군 가야읍 성내남길 186 (휴니온클래식),10,양호,306,가지치기,,,,,,,20201223112426
733677,9347,20201027,F074019,경상남도 함안군 가야읍 새터안길 30,10,양호,306,가지치기,,,,,,,20201223112426
733689,9347,20201031,F074019,경상남도 함안군 가야읍 새터안길 30,10,양호,306,가지치기,,,,,,,20201223112426
733695,9347,20201010,F074019,경상남도 함안군 가야읍 새터안길 30,10,양호,306,가지치기,,,,,,,20201223112426
733671,9347,20201026,F074019,경상남도 함안군 가야읍 새터안길 30,10,양호,306,가지치기,,,,,,,20201223112426
733679,9347,20201028,F074019,경상남도 함안군 가야읍 새터안길 30,10,양호,306,가지치기,,,,,,,20201223112426
733681,9347,20201029,F074019,경상남도 함안군 가야읍 새터안길 30,10,양호,306,가지치기,,,,,,,20201223112426
733685,9347,20201030,F074019,경상남도 함안군 가야읍 새터안길 30,10,양호,306,가지치기,,,,,,,20201223112426
737794,1181,20201103,F071002,단목리1081-1외7필지,10,양호,306,가지치기,,,,,,,20201223112426
737796,1181,20201104,F071002,단목리1081-1외7필지,10,양호,306,가지치기,,,,,,,20201223112426
737798,1181,20201105,F071002,단목리1081-1외7필지,10,양호,306,가지치기,,,,,,,20201223112426
738819,9400,20201106,F242002,경상남도 창원시 의창구 동읍 가술산남로 428-38,10,양호,306,가지치기,,,,,,,20201223112426
738822,9400,20201105,F242002,경상남도 창원시 의창구 동읍 가술산남로 428-38,10,양호,306,가지치기,,,,,,,20201223112426
739454,7911,20201107,F209009,강원도 철원군 김화읍 도창리,10,양호,306,가지치기,,,,,,,20201223112426
726685,7911,20201101,F209009,강원도 철원군 김화읍 도창리,10,양호,306,가지치기,,,,,,,20201223112426
727689,1181,20201102,F071002,단목리1081-1외7필지,10,양호,306,가지치기,,,,,,,20201223112426
727760,7986,20200731,F102012,전라남도 여수시 소라면 관기길 124,10,양호,306,가지치기,,,,,,,20201223112426
727762,7986,20200801,F102012,전라남도 여수시 소라면 관기길 124,10,양호,306,가지치기,,,,,,,20201223112426
727768,7986,20201007,F102012,전라남도 여수시 소라면 관기길 124,10,양호,306,가지치기,,,,,,,20201223112426
727772,7986,20201009,F102012,전라남도 여수시 소라면 관기길 124,10,양호,306,가지치기,,,,,,,20201223112426
727774,7986,20201003,F102012,전라남도 여수시 소라면 관기길 124,10,양호,306,가지치기,,,,,,,20201223112426
727776,7986,20201010,F102012,전라남도 여수시 소라면 관기길 124,10,양호,306,가지치기,,,,,,,20201223112426
727780,7986,20201013,F102012,전라남도 여수시 소라면 관기길 124,10,양호,306,가지치기,,,,,,,20201223112426
727798,9345,20201031,F127010,경상남도 창원시 의창구 동읍 가술산남로180번길 48,10,양호,306,가지치기,,,,,,,20201223112426
727954,7986,20201015,F102012,전라남도 여수시 소라면 관기길 124,10,양호,306,가지치기,,,,,,,20201223112426
729420,7011,20201102,F061012,강원도 평창군 진부면 방아다리로 344,10,양호,306,가지치기,,,,,,,20201223112426
731061,8619,20201103,F082017,경상남도 하동군 금남면 경충로 178-43,10,양호,306,가지치기,,,,,,,20201223112426
743564,6903,20201004,F065009,강원도 인제군 서화면 금강로 1037-25,10,양호,306,가지치기,,,,,,,20201223112426
743566,6903,20201005,F065009,강원도 인제군 서화면 금강로 1037-25,10,양호,306,가지치기,,,,,,,20201223112426
743572,6903,20201011,F065009,강원도 인제군 서화면 금강로 1037-25,10,양호,306,가지치기,,,,,,,20201223112426
743572,6903,20201011,F065009,강원도 인제군 서화면 금강로 1037-25,10,양호,306,가지치기,,,,,,,20201223112426
743574,6903,20201012,F065009,강원도 인제군 서화면 금강로 1037-25,10,양호,306,가지치기,,,,,,,20201223112426
743981,9400,20201102,F242002,경상남도 창원시 의창구 동읍 가술산남로 428-38,10,양호,306,가지치기,,,,,,,20201223112426
743978,9400,20201106,F242002,경상남도 창원시 의창구 동읍 가술산남로 428-38,10,양호,306,가지치기,,,,,,,20201223112426
731509,9349,20201016,F074021,경상남도 함안군 가야읍 성내남길 186 (휴니온클래식),10,양호,307,천적투입,,,,,,,20201223112426
738801,9350,20201007,F074022,경상남도 함안군 법수면 부남길 22,10,양호,307,천적투입,,,,,,,20201223112426
731061,8619,20201103,F082017,경상남도 하동군 금남면 경충로 178-43,10,양호,308,착과,,,,,,,20201223112426
733649,9347,20201005,F074019,경상남도 함안군 가야읍 새터안길 30,10,양호,391,농약살포,,,,,,,20201223112426
733663,9347,20201024,F074019,경상남도 함안군 가야읍 새터안길 30,10,양호,391,농약살포,,,,,,,20201223112426
733741,9347,20201103,F074019,경상남도 함안군 가야읍 새터안길 30,10,양호,391,농약살포,,,,,,,20201223112426
738021,7967,20201105,F074017,경상남도 함안군 법수면 악양길 319,10,양호,391,농약살포,,,,,,,20201223112426
738836,9895,20201019,F098007,전라남도 강진군 도암면 만덕간척로 33-48,10,양호,391,농약살포,,,,,,,20201223112426
727787,1496,20201030,F084004,남산리1211,10,양호,391,농약살포,,,,,,,20201223112426
731061,8619,20201103,F082017,경상남도 하동군 금남면 경충로 178-43,10,양호,391,농약살포,,,,,,,20201223112426
743596,6903,20201007,F065009,강원도 인제군 서화면 금강로 1037-25,10,양호,391,농약살포,,,,,,,20201223112426
743557,6903,20201031,F065009,강원도 인제군 서화면 금강로 1037-25,10,양호,391,농약살포,,,,,,,20201223112426
743596,6903,20201007,F065009,강원도 인제군 서화면 금강로 1037-25,10,양호,391,농약살포,,,,,,,20201223112426
731477,9348,20201027,F074020,경상남도 함안군 가야읍 성내북길 70 (함안 도항 대경파미르),10,양호,392,수확,,,,,,,20201223112426
731483,9348,20201029,F074020,경상남도 함안군 가야읍 성내북길 70 (함안 도항 대경파미르),10,양호,392,수확,,,,,,,20201223112426
731518,9350,20201023,F074022,경상남도 함안군 법수면 부남길 22,10,양호,392,수확,,,,,,,20201223112426
731520,9350,20201026,F074022,경상남도 함안군 법수면 부남길 22,10,양호,392,수확,,,,,,,20201223112426
731513,9349,20201030,F074021,경상남도 함안군 가야읍 성내남길 186 (휴니온클래식),10,양호,392,수확,,,,,,,20201223112426
731524,9350,20201030,F074022,경상남도 함안군 법수면 부남길 22,10,양호,392,수확,,,,,,,20201223112426
731779,7011,20201103,F061012,강원도 평창군 진부면 방아다리로 344,10,양호,392,수확,,,,,,,20201223112426
733113,9349,20201029,F074021,경상남도 함안군 가야읍 성내남길 186 (휴니온클래식),10,양호,392,수확,,,,,,,20201223112426
733129,9349,20201102,F074021,경상남도 함안군 가야읍 성내남길 186 (휴니온클래식),10,양호,392,수확,,,,,,,20201223112426
734619,8095,20201104,F209018,강원도 철원군 김화읍 도창3길 47,10,양호,392,수확,,,,,,,20201223112426
736748,9357,20201103,F115051,전라북도 남원시 운봉읍 운봉로 664-5,10,양호,392,수확,,,,,,,20201223112426
737862,8114,20201101,F206011,강원도 철원군 근남면 마현6길 18,10,양호,392,수확,,,,,,,20201223112426
737864,7012,20201101,F206001,강원도 철원군 근남면 마현리 1227번지 외 6필지,10,양호,392,수확,,,,,,,20201223112426
737868,7014,20201101,F206003,강원도 철원군 근남면 마현리 1184번지 외 8필지,10,양호,392,수확,,,,,,,20201223112426
