NTN_CODE,YR_INFO_CN,BASE_MM,BSIS_IVTY_QY,PDTN_QY,IMPT_QY,EPOT_QY,CSP_QY,TMED_IVTY_QY,DMTC_CSP_QY,SPLY_QY,PDLT_CODE,PDLT_NM,MDFCN_YMD,ETL_LDG_DT
097,2010/11,12,6.58,35.5,3.1,0,39,6.18,0,0,0101,½Ò,20130122,20210419165432
170,2010/11,12,1.1,5,0.03,3.39,2.25,0.5,0,0,0101,½Ò,20130122,20210419165432
100,2011/12,12,23.5,104.32,0,10.4,92.32,25.1,0,0,0101,½Ò,20130122,20210419165432
062,2011/12,12,0.12,4.25,0.55,0.6,3.62,0.7,0,0,0101,½Ò,20130122,20210419165432
248,2012/13,12,105.7,465.34,34.2,36.58,468.51,102.54,0,0,0101,½Ò,20130122,20210419165432
100,2012/13,11,25.1,99,0,7.25,95.25,21.6,0,0,0101,½Ò,20130122,20210419165432
097,2012/13,12,4.83,36.9,1.45,0,40,3.18,0,0,0101,½Ò,20130122,20210419165432
170,2012/13,11,0.81,6.7,0.05,4,2.65,0.91,0,0,0101,½Ò,20130122,20210419165432
229,2012/13,12,1.77,27.71,0.2,7,20.1,2.58,0,0,0101,½Ò,20130122,20210419165432
062,2012/13,12,0.7,4.7,0.15,0.85,3.9,0.8,0,0,0101,½Ò,20130122,20210419165432
221,2010/11,02,1.18,7.59,0.58,3.53,4.32,1.51,0,0,0101,½Ò,20130212,20210419165432
170,2010/11,02,1.1,5,0.03,3.39,2.25,0.5,0,0,0101,½Ò,20130212,20210419165432
229,2010/11,02,1.47,26.37,0.5,7,19.4,1.94,0,0,0101,½Ò,20130212,20210419165432
169,2010/11,02,3.52,10.54,1.3,0,12.9,2.46,0,0,0101,½Ò,20130212,20210419165432
046,2010/11,02,40.53,137,0.54,0.5,135,42.57,0,0,0101,½Ò,20130212,20210419165432
062,2010/11,02,0.5,3.1,0.02,0.2,3.3,0.12,0,0,0101,½Ò,20130212,20210419165432
248,2011/12,02,98.68,465.03,35.97,39.16,458.25,105.46,0,0,0101,½Ò,20130212,20210419165432
221,2011/12,02,1.51,5.87,0.62,3.22,3.47,1.3,0,0,0101,½Ò,20130212,20210419165432
100,2011/12,02,23.5,104.32,0,10.38,92.34,25.1,0,0,0101,½Ò,20130212,20210419165432
170,2011/12,02,0.5,6.5,0.06,3.5,2.56,1,0,0,0101,½Ò,20130212,20210419165432
248,2010/11,12,95.17,449.3,32.75,34.88,445.83,98.65,0,0,0101,½Ò,20130122,20210419165432
046,2010/11,12,40.53,137,0.54,0.5,135,42.57,0,0,0101,½Ò,20130122,20210419165432
100,2010/11,12,20.5,95.98,0,2.77,90.21,23.5,0,0,0101,½Ò,20130122,20210419165432
097,2010/11,12,6.58,35.5,3.1,0,39,6.18,0,0,0101,½Ò,20130122,20210419165432
206,2010/11,12,6.1,20.26,0.2,10.65,10.3,5.62,0,0,0101,½Ò,20130122,20210419165432
221,2010/11,12,1.18,7.59,0.58,3.53,4.32,1.51,0,0,0101,½Ò,20130122,20210419165432
011,2012/13,10,0.56,11.5,0.01,5.5,0.1,0.57,0,0,0101,½Ò,20121207,20210419165432
097,2011/12,02,6.18,36.5,1.96,0,39.55,5.09,0,0,0101,½Ò,20130212,20210419165432
229,2012/13,01,1.77,27.71,0.2,7.4,20.1,2.18,0,0,0101,½Ò,20130212,20210419165432
046,2012/13,02,45.02,143,2.4,0.3,144,46.12,0,0,0101,½Ò,20130212,20210419165432
169,2011/12,02,2.46,10.7,1.5,0,12.85,1.81,0,0,0101,½Ò,20130212,20210419165432
046,2011/12,02,42.57,140.7,1.79,0.44,139.6,45.02,0,0,0101,½Ò,20130212,20210419165432
062,2011/12,02,0.12,4.25,0.34,0.6,3.62,0.49,0,0,0101,½Ò,20130212,20210419165432
248,2012/13,01,105.5,465.55,35.45,37.73,468.58,102.48,0,0,0101,½Ò,20130212,20210419165432
221,2012/13,01,1.3,6.36,0.65,3.38,3.98,0.96,0,0,0101,½Ò,20130212,20210419165432
221,2012/13,02,1.3,6.36,0.67,3.38,3.98,0.97,0,0,0101,½Ò,20130212,20210419165432
100,2012/13,02,25.1,99,0,8,94.6,21.5,0,0,0101,½Ò,20130212,20210419165432
097,2012/13,01,4.83,36.9,1.45,0,40,3.18,0,0,0101,½Ò,20130212,20210419165432
169,2012/13,02,1.81,10.99,1.5,0,12.97,1.33,0,0,0101,½Ò,20130212,20210419165432
062,2012/13,02,0.49,4.7,0.05,0.85,3.9,0.49,0,0,0101,½Ò,20130212,20210419165432
248,2010/11,12,95.17,449.3,32.75,34.88,445.83,98.65,0,0,0101,½Ò,20130122,20210419165432
100,2010/11,12,20.5,95.98,0,2.77,90.21,23.5,0,0,0101,½Ò,20130122,20210419165432
221,2010/11,12,1.18,7.59,0.58,3.53,4.32,1.51,0,0,0101,½Ò,20130122,20210419165432
062,2010/11,12,0.5,3.1,0.02,0.2,3.3,0.12,0,0,0101,½Ò,20130122,20210419165432
248,2011/12,12,98.65,465.01,35.47,38.67,457.96,105.7,0,0,0101,½Ò,20130122,20210419165432
097,2011/12,12,6.18,36.5,1.7,0,39.55,4.83,0,0,0101,½Ò,20130122,20210419165432
221,2011/12,12,1.51,5.87,0.62,3.22,3.47,1.3,0,0,0101,½Ò,20130122,20210419165432
170,2011/12,12,0.5,6.5,0.06,3.75,2.5,0.81,0,0,0101,½Ò,20130122,20210419165432
169,2011/12,12,2.46,10.7,1.5,0,12.85,1.81,0,0,0101,½Ò,20130122,20210419165432
046,2012/13,11,44.95,143,2.4,0.5,144,45.85,0,0,0101,½Ò,20130122,20210419165432
100,2012/13,12,25.1,99,0,7.25,95.25,21.6,0,0,0101,½Ò,20130122,20210419165432
206,2012/13,11,9.78,20.5,0.4,8,10.6,12.08,0,0,0101,½Ò,20130122,20210419165432
221,2012/13,11,1.3,6.33,0.65,3.28,4.04,0.96,0,0,0101,½Ò,20130122,20210419165432
221,2012/13,12,1.3,6.33,0.65,3.35,3.98,0.96,0,0,0101,½Ò,20130122,20210419165432
229,2012/13,11,1.86,27.1,0.4,7,20.1,2.26,0,0,0101,½Ò,20130122,20210419165432
062,2012/13,11,0.7,4.7,0.15,0.85,3.9,0.8,0,0,0101,½Ò,20130122,20210419165432
169,2012/13,11,1.81,11,1.5,0,12.95,1.36,0,0,0101,½Ò,20130122,20210419165432
170,2010/11,12,1.1,5,0.03,3.39,2.25,0.5,0,0,0101,½Ò,20130122,20210419165432
229,2010/11,12,1.47,26.37,0.5,7,19.4,1.94,0,0,0101,½Ò,20130122,20210419165432
062,2010/11,12,0.5,3.1,0.02,0.2,3.3,0.12,0,0,0101,½Ò,20130122,20210419165432
169,2010/11,12,3.52,10.54,1.3,0,12.9,2.46,0,0,0101,½Ò,20130122,20210419165432
248,2011/12,12,98.65,465.01,35.47,38.67,457.96,105.7,0,0,0101,½Ò,20130122,20210419165432
046,2011/12,12,42.57,140.7,1.62,0.44,139.5,44.95,0,0,0101,½Ò,20130122,20210419165432
100,2011/12,12,23.5,104.32,0,10.4,92.32,25.1,0,0,0101,½Ò,20130122,20210419165432
097,2011/12,12,6.18,36.5,1.7,0,39.55,4.83,0,0,0101,½Ò,20130122,20210419165432
206,2011/12,12,5.62,20.46,0.6,6.5,10.4,9.78,0,0,0101,½Ò,20130122,20210419165432
221,2011/12,12,1.51,5.87,0.62,3.22,3.47,1.3,0,0,0101,½Ò,20130122,20210419165432
170,2011/12,12,0.5,6.5,0.06,3.75,2.5,0.81,0,0,0101,½Ò,20130122,20210419165432
248,2010/11,03,95.19,449.09,32.86,34.9,445.6,98.68,0,0,0101,½Ò,20130403,20210419165432
221,2010/11,03,1.18,7.59,0.58,3.53,4.32,1.51,0,0,0101,½Ò,20130403,20210419165432
100,2010/11,03,20.5,95.98,0,2.77,90.21,23.5,0,0,0101,½Ò,20130403,20210419165432
170,2010/11,03,1.1,5,0.03,3.39,2.25,0.5,0,0,0101,½Ò,20130403,20210419165432
206,2010/11,03,6.1,20.26,0.2,10.65,10.3,5.62,0,0,0101,½Ò,20130403,20210419165432
229,2010/11,03,1.47,26.37,0.5,7,19.4,1.94,0,0,0101,½Ò,20130403,20210419165432
097,2010/11,03,6.58,35.5,3.1,0,39,6.18,0,0,0101,½Ò,20130403,20210419165432
169,2010/11,03,3.52,10.54,1.3,0,12.9,2.46,0,0,0101,½Ò,20130403,20210419165432
046,2010/11,03,40.53,137,0.54,0.5,135,42.57,0,0,0101,½Ò,20130403,20210419165432
062,2010/11,03,0.5,3.1,0.02,0.2,3.3,0.12,0,0,0101,½Ò,20130403,20210419165432
248,2011/12,03,98.68,466.19,35.98,39.13,459.39,105.48,0,0,0101,½Ò,20130403,20210419165432
221,2011/12,03,1.51,5.87,0.62,3.22,3.47,1.3,0,0,0101,½Ò,20130403,20210419165432
100,2011/12,03,23.5,105.31,0,10.38,93.33,25.1,0,0,0101,½Ò,20130403,20210419165432
170,2011/12,03,0.5,6.5,0.06,3.5,2.56,1,0,0,0101,½Ò,20130403,20210419165432
206,2011/12,03,5.62,20.46,0.6,6.95,10.4,9.33,0,0,0101,½Ò,20130403,20210419165432
229,2011/12,03,1.94,27.08,0.1,7.72,19.65,1.75,0,0,0101,½Ò,20130403,20210419165432
097,2011/12,03,6.18,36.5,1.96,0,39.55,5.09,0,0,0101,½Ò,20130403,20210419165432
169,2011/12,03,2.46,10.7,1.5,0,12.85,1.81,0,0,0101,½Ò,20130403,20210419165432
046,2011/12,03,42.57,140.7,1.79,0.44,139.6,45.02,0,0,0101,½Ò,20130403,20210419165432
062,2011/12,03,0.12,4.25,0.34,0.6,3.62,0.49,0,0,0101,½Ò,20130403,20210419165432
248,2012/13,02,105.46,465.81,34.44,37.49,469.32,101.95,0,0,0101,½Ò,20130403,20210419165432
248,2012/13,03,105.48,468.07,34.46,37.79,470.23,103.32,0,0,0101,½Ò,20130403,20210419165432
221,2012/13,02,1.3,6.36,0.67,3.38,3.98,0.97,0,0,0101,½Ò,20130403,20210419165432
221,2012/13,03,1.3,6.36,0.68,3.44,3.98,0.93,0,0,0101,½Ò,20130403,20210419165432
206,2012/13,02,9.33,20.5,0.4,8,10.6,11.63,0,0,0101,½Ò,20130403,20210419165432
229,2012/13,02,1.75,27.71,0.2,7.4,20.1,2.16,0,0,0101,½Ò,20130403,20210419165432
097,2012/13,02,5.09,36.9,0.8,0,40,2.79,0,0,0101,½Ò,20130403,20210419165432
169,2012/13,02,1.81,10.99,1.5,0,12.97,1.33,0,0,0101,½Ò,20130403,20210419165432
169,2012/13,03,1.81,10.99,1.5,0,12.97,1.33,0,0,0101,½Ò,20130403,20210419165432
046,2012/13,03,45.02,143,2.4,0.3,144,46.12,0,0,0101,½Ò,20130403,20210419165432
062,2012/13,03,0.49,4.7,0.05,0.85,3.9,0.49,0,0,0101,½Ò,20130403,20210419165432
100,2012/13,02,25.1,99,0,8,94.6,21.5,0,0,0101,½Ò,20130403,20210419165432
100,2012/13,03,25.1,101,0,8.1,95,23,0,0,0101,½Ò,20130403,20210419165432
170,2012/13,02,1,6.8,0.05,3.8,2.65,1.4,0,0,0101,½Ò,20130403,20210419165432
170,2012/13,03,1,6.8,0.05,3.8,2.65,1.4,0,0,0101,½Ò,20130403,20210419165432
206,2012/13,03,9.33,20.5,0.4,8,10.6,11.63,0,0,0101,½Ò,20130403,20210419165432
229,2012/13,03,1.75,27.71,0.2,7.4,20.1,2.16,0,0,0101,½Ò,20130403,20210419165432
097,2012/13,03,5.09,36.9,0.8,0,40,2.79,0,0,0101,½Ò,20130403,20210419165432
046,2012/13,02,45.02,143,2.4,0.3,144,46.12,0,0,0101,½Ò,20130403,20210419165432
062,2012/13,02,0.49,4.7,0.05,0.85,3.9,0.49,0,0,0101,½Ò,20130403,20210419165432
248,2010/11,04,95.19,449.09,32.86,34.9,445.61,98.68,0,0,0101,½Ò,20130411,20210419165432
221,2010/11,04,1.18,7.59,0.58,3.53,4.32,1.51,0,0,0101,½Ò,20130411,20210419165432
100,2010/11,04,20.5,95.98,0,2.77,90.21,23.5,0,0,0101,½Ò,20130411,20210419165432
170,2010/11,04,1.1,5,0.03,3.39,2.25,0.5,0,0,0101,½Ò,20130411,20210419165432
206,2010/11,04,6.1,20.26,0.2,10.65,10.3,5.62,0,0,0101,½Ò,20130411,20210419165432
229,2010/11,04,1.47,26.37,0.5,7,19.4,1.94,0,0,0101,½Ò,20130411,20210419165432
097,2010/11,04,6.58,35.5,3.1,0,39,6.18,0,0,0101,½Ò,20130411,20210419165432
169,2010/11,04,3.52,10.54,1.3,0,12.9,2.46,0,0,0101,½Ò,20130411,20210419165432
046,2010/11,04,40.53,137,0.54,0.5,135,42.57,0,0,0101,½Ò,20130411,20210419165432
062,2010/11,04,0.5,3.1,0.02,0.2,3.3,0.12,0,0,0101,½Ò,20130411,20210419165432
248,2011/12,04,98.68,465.81,36,39.07,458.99,105.5,0,0,0101,½Ò,20130411,20210419165432
221,2011/12,04,1.51,5.87,0.62,3.22,3.47,1.3,0,0,0101,½Ò,20130411,20210419165432
100,2011/12,04,23.5,105.31,0,10.38,93.33,25.1,0,0,0101,½Ò,20130411,20210419165432
170,2011/12,04,0.5,6.2,0.05,3.5,2.5,0.75,0,0,0101,½Ò,20130411,20210419165432
206,2011/12,04,5.62,20.46,0.6,6.95,10.4,9.33,0,0,0101,½Ò,20130411,20210419165432
229,2011/12,04,1.94,27.15,0.1,7.72,19.65,1.83,0,0,0101,½Ò,20130411,20210419165432
097,2011/12,04,6.18,36.5,1.96,0,39.55,5.09,0,0,0101,½Ò,20130411,20210419165432
169,2011/12,04,2.46,10.7,1.5,0,12.85,1.81,0,0,0101,½Ò,20130411,20210419165432
046,2011/12,04,42.57,140.7,1.79,0.44,139.6,45.02,0,0,0101,½Ò,20130411,20210419165432
062,2011/12,04,0.12,4.25,0.34,0.6,3.62,0.49,0,0,0101,½Ò,20130411,20210419165432
248,2012/13,03,105.48,468.07,34.46,37.79,470.23,103.32,0,0,0101,½Ò,20130411,20210419165432
248,2012/13,04,105.5,467.6,34.58,37.79,469.3,103.79,0,0,0101,½Ò,20130411,20210419165432
221,2012/13,03,1.3,6.36,0.68,3.44,3.98,0.93,0,0,0101,½Ò,20130411,20210419165432
221,2012/13,04,1.3,6.33,0.68,3.43,3.81,1.08,0,0,0101,½Ò,20130411,20210419165432
100,2012/13,03,25.1,101,0,8.1,95,23,0,0,0101,½Ò,20130411,20210419165432
100,2012/13,04,25.1,101,0,8.1,95,23,0,0,0101,½Ò,20130411,20210419165432
170,2012/13,03,1,6.8,0.05,3.8,2.65,1.4,0,0,0101,½Ò,20130411,20210419165432
170,2012/13,04,0.75,6,0.04,3.3,2.6,0.89,0,0,0101,½Ò,20130411,20210419165432
221,2011/12,11,1.51,5.87,0.62,3.2,3.49,1.3,0,0,0101,½Ò,20131230,20210419165432
170,2011/12,11,0.3,6.2,0.05,3.46,2.55,0.55,0,0,0101,½Ò,20131230,20210419165432
169,2011/12,11,2.46,10.71,1.2,0,12.86,1.51,0,0,0101,½Ò,20131230,20210419165432
046,2011/12,11,42.57,140.7,1.79,0.44,139.6,45.02,0,0,0101,½Ò,20131230,20210419165432
062,2011/12,11,0.12,4.25,0.34,0.6,3.62,0.49,0,0,0101,½Ò,20131230,20210419165432
248,2012/13,11,104.51,468.96,36.39,38.85,467.03,106.44,0,0,0101,½Ò,20131230,20210419165432
221,2012/13,11,1.3,6.33,0.67,3.4,3.75,1.16,0,0,0101,½Ò,20131230,20210419165432
100,2012/13,11,25.1,104.4,0,11,93.5,25,0,0,0101,½Ò,20131230,20210419165432
170,2012/13,11,0.55,5.4,0.05,3,2.7,0.3,0,0,0101,½Ò,20131230,20210419165432
206,2012/13,11,9.33,20.2,0.6,7,10.6,12.53,0,0,0101,½Ò,20131230,20210419165432
229,2012/13,11,1.83,27.7,0.1,7.2,20.1,2.33,0,0,0101,½Ò,20131230,20210419165432
097,2012/13,11,5.09,36.55,1,0,39.55,3.09,0,0,0101,½Ò,20131230,20210419165432
169,2012/13,11,1.51,11.43,1.4,0,12.85,1.49,0,0,0101,½Ò,20131230,20210419165432
046,2012/13,11,45.02,143,3.1,0.34,144,46.78,0,0,0101,½Ò,20131230,20210419165432
062,2012/13,11,0.49,4.68,0.05,0.85,3.9,0.46,0,0,0101,½Ò,20131230,20210419165432
248,2013/14,09,105.17,476.77,37.03,39.13,474.55,107.39,0,0,0101,½Ò,20131230,20210419165432
248,2013/14,11,106.44,473.18,37.66,39.26,473.1,106.52,0,0,0101,½Ò,20131230,20210419165432
221,2013/14,09,1.16,5.9,0.71,3.12,3.69,0.96,0,0,0101,½Ò,20131230,20210419165432
221,2013/14,11,1.16,6.01,0.7,3.19,3.69,0.99,0,0,0101,½Ò,20131230,20210419165432
100,2013/14,09,24,108,0,9.3,98.2,24.5,0,0,0101,½Ò,20131230,20210419165432
100,2013/14,11,25,105,0,10,96,24,0,0,0101,½Ò,20131230,20210419165432
170,2013/14,09,0.7,6.4,0,3.1,2.8,1.2,0,0,0101,½Ò,20131230,20210419165432
170,2013/14,11,0.3,6,0,3,2.8,0.5,0,0,0101,½Ò,20131230,20210419165432
206,2013/14,09,12.53,21.1,0.6,8,10.7,15.53,0,0,0101,½Ò,20131230,20210419165432
206,2013/14,11,12.53,21.1,0.6,8,10.7,15.53,0,0,0101,½Ò,20131230,20210419165432
229,2013/14,09,1.8,27.67,0.1,7.8,20.5,1.27,0,0,0101,½Ò,20131230,20210419165432
229,2013/14,11,2.33,27.7,0.1,7.5,20.5,2.13,0,0,0101,½Ò,20131230,20210419165432
097,2013/14,09,3.09,37.7,1.5,0,39.8,2.49,0,0,0101,½Ò,20131230,20210419165432
097,2013/14,11,3.09,37.7,1.5,0,39.8,2.49,0,0,0101,½Ò,20131230,20210419165432
169,2013/14,11,1.49,11.7,1.1,0,12.8,1.49,0,0,0101,½Ò,20131230,20210419165432
046,2013/14,09,46.88,142,3.4,0.35,146,45.93,0,0,0101,½Ò,20131230,20210419165432
046,2013/14,11,46.78,141.5,3.4,0.35,146,45.33,0,0,0101,½Ò,20131230,20210419165432
062,2013/14,09,0.46,4.85,0.03,0.85,4,0.49,0,0,0101,½Ò,20131230,20210419165432
169,2013/14,09,1.49,11.7,1.1,0,12.8,1.49,0,0,0101,½Ò,20131230,20210419165432
062,2013/14,11,0.46,4.85,0.03,0.85,4,0.49,0,0,0101,½Ò,20131230,20210419165432
248,2011/12,01,98.64,465.82,35.55,39.07,460.04,104.41,0,0,0101,½Ò,20140123,20210419165432
221,2011/12,01,1.51,5.87,0.62,3.2,3.49,1.3,0,0,0101,½Ò,20140123,20210419165432
170,2011/12,01,0.3,6.2,0.05,3.46,2.55,0.55,0,0,0101,½Ò,20140123,20210419165432
206,2011/12,01,5.62,20.46,0.6,6.95,10.4,9.33,0,0,0101,½Ò,20140123,20210419165432
097,2011/12,01,6.18,36.5,1.96,0,39.55,5.09,0,0,0101,½Ò,20140123,20210419165432
062,2011/12,01,0.12,4.25,0.34,0.6,3.62,0.49,0,0,0101,½Ò,20140123,20210419165432
221,2012/13,01,1.3,6.34,0.67,3.4,3.75,1.16,0,0,0101,½Ò,20140123,20210419165432
206,2012/13,01,9.33,20.2,0.6,6.7,10.6,12.83,0,0,0101,½Ò,20140123,20210419165432
169,2012/13,01,1.51,11.43,1.4,0,12.85,1.49,0,0,0101,½Ò,20140123,20210419165432
062,2012/13,01,0.49,4.68,0.05,0.85,3.9,0.46,0,0,0101,½Ò,20140123,20210419165432
221,2013/14,12,1.16,6.01,0.67,3.19,3.69,0.96,0,0,0101,½Ò,20140123,20210419165432
100,2013/14,12,25.1,103,0,10,95,23.1,0,0,0101,½Ò,20140123,20210419165432
170,2013/14,12,0.3,6,0,3,2.8,0.5,0,0,0101,½Ò,20140123,20210419165432
206,2013/14,01,12.83,20.5,0.6,8.5,10.7,14.73,0,0,0101,½Ò,20140123,20210419165432
229,2013/14,01,2.33,27.7,0.1,7.5,20.5,2.13,0,0,0101,½Ò,20140123,20210419165432
097,2013/14,01,3.09,37.7,1.5,0,39.8,2.49,0,0,0101,½Ò,20140123,20210419165432
046,2013/14,12,46.78,141.5,3.4,0.35,146,45.33,0,0,0101,½Ò,20140123,20210419165432
062,2013/14,12,0.46,4.85,0.03,0.85,4,0.49,0,0,0101,½Ò,20140123,20210419165432
229,2011/12,01,1.94,27.15,0.1,7.72,19.65,1.83,0,0,0101,½Ò,20140123,20210419165432
046,2011/12,01,42.57,140.7,1.79,0.44,139.6,45.02,0,0,0101,½Ò,20140123,20210419165432
100,2012/13,01,25.1,104.4,0,10.9,93.5,25.1,0,0,0101,½Ò,20140123,20210419165432
229,2012/13,01,1.83,27.7,0.1,7.2,20.1,2.33,0,0,0101,½Ò,20140123,20210419165432
046,2012/13,01,45.02,143,3.1,0.34,144,46.78,0,0,0101,½Ò,20140123,20210419165432
248,2013/14,01,107.12,471.15,37.99,40.16,473.08,105.18,0,0,0101,½Ò,20140123,20210419165432
170,2013/14,01,0.6,6.4,0,3.4,2.6,1,0,0,0101,½Ò,20140123,20210419165432
229,2013/14,12,2.33,27.7,0.1,7.5,20.5,2.13,0,0,0101,½Ò,20140123,20210419165432
169,2013/14,01,1.49,11.64,1.4,0,12.85,1.68,0,0,0101,½Ò,20140123,20210419165432
100,2011/12,01,23.5,105.31,0,10.38,93.33,25.1,0,0,0101,½Ò,20140123,20210419165432
169,2011/12,01,2.46,10.71,1.2,0,12.86,1.51,0,0,0101,½Ò,20140123,20210419165432
248,2012/13,01,104.41,469.5,36.15,38.82,466.79,107.12,0,0,0101,½Ò,20140123,20210419165432
170,2012/13,01,0.55,5.8,0.05,3.3,2.5,0.6,0,0,0101,½Ò,20140123,20210419165432
097,2012/13,01,5.09,36.55,0.65,0,39.2,3.09,0,0,0101,½Ò,20140123,20210419165432
248,2013/14,12,106.55,470.6,37.79,39.76,472.88,104.27,0,0,0101,½Ò,20140123,20210419165432
221,2013/14,01,1.16,6.05,0.67,3.16,3.82,0.9,0,0,0101,½Ò,20140123,20210419165432
100,2013/14,01,25.1,103,0,10,95,23.1,0,0,0101,½Ò,20140123,20210419165432
206,2013/14,12,12.53,20.5,0.6,8.5,10.7,14.43,0,0,0101,½Ò,20140123,20210419165432
097,2013/14,12,3.09,37.7,1.5,0,39.8,2.49,0,0,0101,½Ò,20140123,20210419165432
169,2013/14,12,1.49,11.64,1.2,0,12.85,1.48,0,0,0101,½Ò,20140123,20210419165432
046,2013/14,01,46.78,141.5,3.4,0.35,146,45.33,0,0,0101,½Ò,20140123,20210419165432
062,2013/14,01,0.46,4.85,0.03,0.85,4,0.49,0,0,0101,½Ò,20140123,20210419165432
248,2011/12,08,98.73,465.83,35.5,39.08,459.71,104.84,0,0,0101,½Ò,20130821,20210419165432
100,2011/12,08,23.5,105.31,0,10.38,93.33,25.1,0,0,0101,½Ò,20130821,20210419165432
206,2011/12,08,5.62,20.46,0.6,6.95,10.4,9.33,0,0,0101,½Ò,20130821,20210419165432
097,2011/12,08,6.18,36.5,1.96,0,39.55,5.09,0,0,0101,½Ò,20130821,20210419165432
062,2011/12,08,0.12,4.25,0.34,0.6,3.62,0.49,0,0,0101,½Ò,20130821,20210419165432
221,2012/13,08,1.3,6.33,0.67,3.4,3.81,1.1,0,0,0101,½Ò,20130821,20210419165432
170,2012/13,08,0.75,5.6,0.04,3,2.69,0.7,0,0,0101,½Ò,20130821,20210419165432
206,2012/13,08,9.33,20.2,0.6,7,10.6,12.53,0,0,0101,½Ò,20130821,20210419165432
097,2012/13,08,5.09,36.55,1,0,39.55,3.09,0,0,0101,½Ò,20130821,20210419165432
046,2012/13,08,45.02,143.3,2.9,0.34,144,46.88,0,0,0101,½Ò,20130821,20210419165432
248,2013/14,07,105.38,478.69,36.13,38.23,476.06,108.02,0,0,0101,½Ò,20130821,20210419165432
248,2013/14,08,104.82,477.93,36.81,38.97,475.28,107.47,0,0,0101,½Ò,20130821,20210419165432
221,2013/14,07,1.03,5.72,0.75,3.03,3.56,0.91,0,0,0101,½Ò,20130821,20210419165432
221,2013/14,08,1.1,5.78,0.71,3.06,3.56,0.97,0,0,0101,½Ò,20130821,20210419165432
248,2011/12,07,98.73,465.8,35.49,39.11,459.72,104.81,0,0,0101,½Ò,20130821,20210419165432
221,2011/12,07,1.51,5.87,0.62,3.22,3.47,1.3,0,0,0101,½Ò,20130821,20210419165432
100,2011/12,07,23.5,105.31,0,10.38,93.33,25.1,0,0,0101,½Ò,20130821,20210419165432
170,2011/12,07,0.5,6.2,0.05,3.46,2.55,0.75,0,0,0101,½Ò,20130821,20210419165432
206,2011/12,07,5.62,20.46,0.6,6.95,10.4,9.33,0,0,0101,½Ò,20130821,20210419165432
229,2011/12,07,1.94,27.15,0.1,7.72,19.65,1.83,0,0,0101,½Ò,20130821,20210419165432
097,2011/12,07,6.18,36.5,1.96,0,39.55,5.09,0,0,0101,½Ò,20130821,20210419165432
169,2011/12,07,2.46,10.71,1.2,0,12.86,1.51,0,0,0101,½Ò,20130821,20210419165432
062,2011/12,07,0.12,4.25,0.34,0.6,3.62,0.49,0,0,0101,½Ò,20130821,20210419165432
248,2012/13,07,104.81,469.85,34.94,37.52,469.28,105.38,0,0,0101,½Ò,20130821,20210419165432
100,2012/13,07,25.1,104,0,9,96.1,24,0,0,0101,½Ò,20130821,20210419165432
206,2012/13,07,9.33,20.2,0.6,7,10.6,12.53,0,0,0101,½Ò,20130821,20210419165432
097,2012/13,07,5.09,37.5,1,0,40,3.59,0,0,0101,½Ò,20130821,20210419165432
046,2012/13,07,45.02,143.3,2.9,0.35,144,46.87,0,0,0101,½Ò,20130821,20210419165432
248,2013/14,06,105.78,479.16,36.02,38.41,476.32,108.62,0,0,0101,½Ò,20130821,20210419165432
221,2013/14,06,1.08,6.04,0.71,3.12,3.66,1.05,0,0,0101,½Ò,20130821,20210419165432
100,2013/14,06,24,108,0,8.5,98.5,25,0,0,0101,½Ò,20130821,20210419165432
170,2013/14,06,0.9,6.2,0,3.2,2.7,1.2,0,0,0101,½Ò,20130821,20210419165432
206,2013/14,06,12.13,21.1,0.6,8,10.6,15.23,0,0,0101,½Ò,20130821,20210419165432
229,2013/14,06,2.08,27.85,0.1,7.7,20.6,1.73,0,0,0101,½Ò,20130821,20210419165432
097,2013/14,06,4.09,37.7,1.5,0,40.3,2.99,0,0,0101,½Ò,20130821,20210419165432
169,2013/14,06,1.43,11.7,1.2,0,12.93,1.41,0,0,0101,½Ò,20130821,20210419165432
046,2013/14,06,46.62,144,3,0.2,147,46.42,0,0,0101,½Ò,20130821,20210419165432
170,2011/12,08,0.5,6.2,0.05,3.46,2.55,0.75,0,0,0101,½Ò,20130821,20210419165432
169,2011/12,08,2.46,10.71,1.2,0,12.86,1.51,0,0,0101,½Ò,20130821,20210419165432
248,2012/13,08,104.84,468.92,35.22,38.05,468.95,104.82,0,0,0101,½Ò,20130821,20210419165432
229,2012/13,08,1.83,27.38,0.1,7.4,20.1,1.8,0,0,0101,½Ò,20130821,20210419165432
062,2012/13,08,0.49,4.68,0.05,0.85,3.9,0.46,0,0,0101,½Ò,20130821,20210419165432
100,2013/14,07,24,108,0,8.5,98.5,25,0,0,0101,½Ò,20130821,20210419165432
100,2013/14,08,24,108,0,9,98.5,24.5,0,0,0101,½Ò,20130821,20210419165432
170,2013/14,07,0.7,6.2,0,3,2.7,1.2,0,0,0101,½Ò,20130821,20210419165432
170,2013/14,08,0.7,6.4,0,3.1,2.8,1.2,0,0,0101,½Ò,20130821,20210419165432
206,2013/14,07,12.53,21.1,0.6,8,10.7,15.53,0,0,0101,½Ò,20130821,20210419165432
206,2013/14,08,12.53,21.1,0.6,8,10.7,15.53,0,0,0101,½Ò,20130821,20210419165432
